,gross,imdb,metascore,movie,votes,year
2894,60522097,4.8,33,After Earth,176835,2013
2895,75612460,6.7,55,2 Guns,176451,2013
2896,44672764,6.3,42,The Internship,175426,2013
2897,33405481,7.3,78,Blue Jasmine,174082,2013
2898,64473115,5.7,41,The Purge,173977,2013
2899,187168425,7.2,55,The Croods,171297,2013
2900,32172757,7.1,75,Side Effects,164343,2013
2901,122523060,5.8,41,G.I. Joe: Retaliation,160533,2013
2902,71628180,6.2,57,Mama,154346,2013
2903,127352707,6.3,61,Anchorman 2: The Legend Continues,150146,2013
2904,159582188,6.6,60,The Heat,149235,2013
2905,53262560,6.6,47,RED 2,143708,2013
2906,54239856,6.5,57,Evil Dead,142223,2013
2907,42025135,6.4,49,Riddick,140695,2013
2908,83586447,6.6,40,Insidious: Chapter 2,134189,2013
2909,83301580,7.5,65,Saving Mr. Banks,134063,2013
2910,1007088,6.9,61,Enemy,134041,2013
2911,38362475,6.3,28,47 Ronin,131481,2013
2912,21501098,7.4,68,The Way Way Back,129538,2013
2913,6851969,7.1,82,The Spectacular Now,128384,2013
2914,16170632,7.4,62,Begin Again,124898,2013
2915,12050299,6.4,54,The Last Stand,124153,2013
2916,133668525,5.4,19,Grown Ups 2,123893,2013
2917,35266619,5.9,53,Carrie,121515,2013
2918,65187603,6.3,51,Jack the Giant Slayer,119243,2013
2919,31165421,5.9,33,The Mortal Instruments: City of Bones,118761,2013
2920,63914167,6.6,48,Last Vegas,118571,2013
2921,13235319,7.5,93,Inside Llewyn Davis,117947,2013
2922,2199675,7.8,88,Blue Is the Warmest Color,117856,2013
2923,8114627,7.9,94,Before Midnight,117280,2013
2924,21488481,7.6,53,The Book Thief,115348,2013
2925,1361423,7.1,81,Locke,114335,2013
2926,134506920,5.7,35,Identity Thief,110593,2013
2927,2605039,6.3,78,Under the Skin,107369,2013
2928,33618855,5.6,25,R.I.P.D.,105365,2013
2929,26627201,5.9,35,The Host,102955,2013
2930,2319187,6.9,61,Trance,102637,2013
2931,17654912,7.7,86,Nebraska,102605,2013
2932,17616641,6.2,42,Parker,102213,2013
2933,27695246,6.5,61,Oculus,102178,2013
2934,785669,7.0,64,Nymphomaniac: Vol. I,101239,2013
2935,51872378,6.7,51,The Call,100730,2013
2936,116632095,7.2,66,The Butler,99665,2013
2937,36918811,6.3,42,The Family,99613,2013
2938,68559554,5.8,39,Percy Jackson: Sea of Monsters,99059,2013
2939,778565,5.7,37,Only God Forgives,97203,2013
2940,11326836,6.8,63,Out of the Furnace,95963,2013
2941,19783777,6.5,40,Homefront,95367,2013
2942,1702277,6.8,58,Stoker,95000,2013
2943,107518682,6.7,52,Epic,93352,2013
2944,71349120,6.7,34,Safe Haven,92857,2013
2945,85433,7.8,49,The Best Offer,90493,2013
2946,16973715,5.3,48,The Counselor,89793,2013
2947,34321,7.1,56,Filth,89769,2013
2948,8828771,4.3,18,Movie 43,89704,2013
2949,16117443,5.9,44,Jobs,86606,2013
2950,37707719,7.6,77,Philomena,86369,2013
2951,102003019,6.5,54,Bad Grandpa,84166,2013
2952,68877,7.2,65,Coherence,82795,2013
2953,19452138,6.2,52,Beautiful Creatures,77505,2013
2954,37738503,7.2,58,August: Osage County,77210,2013
2955,1879534,7.3,79,Only Lovers Left Alive,77109,2013
2956,119793567,6.4,59,Cloudy with a Chance of Meatballs 2,76966,2013
2957,5841046,5.6,66,The Bling Ring,75869,2013
2958,95001343,7.5,62,42,75185,2013
2959,326983,6.7,60,Nymphomaniac: Vol. II,74325,2013
2960,42930462,6.5,51,Snitch,73267,2013
2961,83028128,6.4,58,Turbo,71479,2013
2962,1290312,7.2,61,The Kings of Summer,71272,2013
2963,19701164,6.2,49,Broken City,70119,2013
2964,1010414,8.0,82,Short Term 12,69343,2013
2965,2852400,7.8,86,The Great Beauty,68920,2013
2966,30664106,6.4,44,Delivery Man,68617,2013
2967,6263670,6.9,87,All Is Lost,68456,2013
2968,164480,6.5,46,Horns,67505,2013
2969,8008161,5.6,41,Machete Kills,67504,2013
2970,25682380,5.9,34,21 & Over,67060,2013
2971,22525921,5.9,44,The Incredible Burt Wonderstone,65939,2013
2972,16097842,7.5,85,Fruitvale Station,65699,2013
2973,17411930,6.3,50,Dark Skies,64387,2013
2974,3452117,6.8,59,What If,62457,2013
2975,125687,6.5,68,Europa Report,61237,2013
2976,2193658,5.8,49,Oldboy,60261,2013
2977,10880926,6.5,39,Dead Man Down,59978,2013
2978,34956,6.2,43,Redemption,59258,2013
2979,32015787,3.5,11,Scary Movie 5,57577,2013
2980,5209580,7.8,83,Kaze tachinu,57499,2013
2981,19316646,5.6,36,Runner Runner,56937,2013
2982,258113,7.1,77,Blue Ruin,55760,2013
2983,2063312,8.1,83,Blackfish,54492,2013
2984,17536788,7.0,78,Enough Said,54456,2013
2985,29807260,6.4,35,Grudge Match,52399,2013
2986,342936,6.1,71,Drinking Buddies,52316,2013
2987,2268296,6.8,68,The East,45852,2013
2988,3827060,7.4,91,Ida,43323,2013
2989,21784432,5.6,28,The Big Wedding,42985,2013
2990,7764027,6.7,57,Bad Words,42976,2013
2991,5306729,6.0,45,Chennai Express,42814,2013
2992,200268,6.5,68,The Double,42484,2013
2993,373375,6.9,74,Joe,41546,2013
2994,219438,6.1,50,The Zero Theorem,40676,2013
2995,4231500,7.8,76,The Lunchbox,40480,2013
2996,1330596,7.8,85,Le passé,39531,2013
2997,40041683,5.1,20,A Haunted House,39023,2013
2998,90288712,5.7,39,Planes,38824,2013
2999,8031955,5.4,61,Dhoom 3,38761,2013
3000,34100,7.4,81,Starred Up,38057,2013
3001,13362308,6.9,52,Labor Day,37483,2013
3002,3254172,6.2,49,The Fifth Estate,34968,2013
3003,356582,6.2,51,Lovelace,34913,2013
3004,1083762,7.1,58,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,33861,2013
3005,3447339,5.8,61,The To Do List,33652,2013
3006,4435083,7.1,59,The Railway Man,33459,2013
3007,32514,5.7,50,I Give It a Year,33372,2013
3008,71017784,5.4,34,The Smurfs 2,32820,2013
3009,27713,5.4,25,Killing Season,32471,2013
3010,7376027,5.7,32,Paranoia,32334,2013
3011,23838,5.5,46,The Last Days on Mars,32268,2013
3012,21833,6.1,49,V/H/S/2,32069,2013
3013,100144,6.1,52,Man of Tai Chi,31814,2013
3014,1029949,6.5,65,Kill Your Darlings,31466,2013
3015,18004225,5.7,48,Admission,31208,2013
3016,7192291,5.3,38,The Green Inferno,31101,2013
3017,144501,8.3,73,Tangerines,29962,2013
3018,6787,6.1,49,Welcome to the Punch,29917,2013
3019,2962542,6.7,79,In a World...,28753,2013
3020,317125,6.2,37,Adoration,28527,2013
3021,6594959,6.6,73,The Grandmaster,27871,2013
3022,48022,6.8,63,Young & Beautiful,27698,2013
3023,444098,6.7,81,Upstream Color,27506,2013
3024,152211,6.9,66,Alan Partridge: Alpha Papa,27123,2013
3025,1506975,8.1,89,The Tale of the Princess Kaguya,27036,2013
3026,44467206,7.6,55,Instructions Not Included,25937,2013
3027,2013456,6.6,77,The Immigrant,25563,2013
3028,60213,6.5,57,How I Live Now,25355,2013
3029,10726630,7.4,64,Belle,24691,2013
3030,7973,6.4,31,Charlie Countryman,24608,2013
3031,750100,6.2,69,Palo Alto,24545,2013
3032,508806,7.2,78,Tracks,24391,2013
3033,8323085,7.1,60,Mandela: Long Walk to Freedom,24302,2013
3034,1019038,6.4,38,Third Person,24140,2013
3035,518134,6.2,55,Dom Hemingway,23881,2013
3036,1122527,7.6,40,Kai po che!,23298,2013
3037,28873374,4.2,49,One Direction: This Is Us,22795,2013
3038,57012977,5.9,35,Escape from Planet Earth,22700,2013
3039,3763973,6.2,58,Fading Gigolo,21938,2013
3040,10494494,4.4,22,Getaway,21618,2013
3041,61446,6.3,53,The Art of the Steal,21245,2013
3042,55750480,5.9,38,Free Birds,20290,2013
3043,87116,8.5,57,Generation War,20137,2013
3044,5733310,6.2,50,Closed Circuit,19893,2013
3045,1367846,5.6,55,I'm So Excited!,19656,2013
3046,121179,6.3,56,Afflicted,19374,2013
3047,387606,6.4,74,Ain't Them Bodies Saints,18870,2013
3048,4288,6.5,42,Anna,18665,2013
3049,646512,8.1,79,Jodorowsky's Dune,17979,2013
3050,76633,5.9,71,We Are What We Are,17791,2013
3051,86796,5.7,56,Knights of Badassdom,17737,2013
3052,884857,1.7,39,Justin Bieber's Believe,17414,2013
3053,204951,6.4,73,Prince Avalanche,17375,2013
3054,2151202,6.3,42,Austenland,17274,2013
3055,331634,5.5,35,Diana,17138,2013
3056,41229,6.5,45,Blood Ties,17045,2013
3057,457806,7.6,58,Sinsegye,16582,2013
3058,278442,7.8,73,"Like Father, Like Son",16482,2013
3059,59379,6.7,63,Cheap Thrills,15786,2013
3060,22353,5.9,61,Grand Piano,15678,2013
3061,16740,6.2,61,Adult World,15472,2013
3062,137815,6.5,63,The Congress,15371,2013
3063,261695,5.8,60,Life of Crime,15113,2013
3064,342183,7.2,69,La Vénus à la fourrure,15098,2013
3065,3419967,7.2,61,Metallica Through the Never,15032,2013
3066,15179302,4.0,35,The Last Exorcism Part II,14769,2013
3067,9039,6.1,49,The Sacrament,14697,2013
3068,99462,7.1,53,The Young and Prodigious T.S. Spivet,14634,2013
3069,1013945,5.6,49,Stalingrad,14150,2013
3070,56474,6.8,66,Borgman,13908,2013
3071,33232,6.8,64,Big Bad Wolves,13870,2013
3072,3408966,7.0,57,The Grand Seduction,13860,2013
3073,303012,6.5,54,L'écume des jours,13653,2013
3074,653651,6.4,51,Parkland,13554,2013
3075,70525195,6.7,59,The Best Man Holiday,13527,2013
3076,4105,5.3,48,Contracted,12909,2013
3077,15324,6.4,60,Breathe In,12813,2013
3078,489984,5.9,40,Phantom,12551,2013
3079,252903,6.0,75,Night Moves,12104,2013
3080,335430,7.0,64,Casse-tête chinois,11849,2013
3081,172344,5.7,50,A.C.O.D.,11844,2013
3082,356000,7.5,75,Omar,11656,2013
3083,1514782,7.7,75,Finding Vivian Maier,11463,2013
3084,303586,5.7,44,The Love Punch,11333,2013
3085,422417,7.8,76,Sound City,11171,2013
3086,324891,6.8,82,L'inconnu du lac,11151,2013
3087,4946445,7.4,83,Twenty Feet from Stardom,10896,2013
3088,51975354,5.0,26,Temptation: Confessions of a Marriage Counselor,10783,2013
3089,10531,7.3,83,The Selfish Giant,10293,2013
3090,18058,6.8,68,Journey to the West,10253,2013
3091,89722,6.8,52,One Chance,10110,2013
3092,157336,7.3,63,Il capitale umano,9964,2013
3093,59437,5.8,77,Feuchtgebiete,9955,2013
3094,36076121,5.2,37,Walking with Dinosaurs 3D,9862,2013
3095,1161089,5.8,41,Romeo & Juliet,9794,2013
3096,4915,5.9,26,Pawn Shop Chronicles,9661,2013
3097,49494,3.8,36,The Canyons,9594,2013
3098,10020,5.8,53,A Single Shot,9475,2013
3099,37884,6.2,55,Yip Man: Jung gik yat jin,9206,2013
3100,180222,7.2,87,Vi är bäst!,8996,2013
3101,30716,6.3,73,A Field in England,8905,2013
3102,2166206,6.6,49,Words and Pictures,8857,2013
3103,2022,6.1,30,The Right Kind of Wrong,8839,2013
3104,11186,6.3,53,The Pretty One,8626,2013
3105,174496,5.8,50,Afternoon Delight,8625,2013
3106,8888355,5.1,29,Battle of the Year,8614,2013
3107,384473,7.5,76,Dirty Wars,8553,2013
3108,91714,7.1,76,A Touch of Sin,8551,2013
3109,169719,5.2,58,Escape from Tomorrow,8407,2013
3110,1234254,6.2,75,The Invisible Woman,8359,2013
3111,4980,4.9,41,Hell Baby,8227,2013
3112,21564616,5.1,34,Baggage Claim,8018,2013
3113,124244,8.1,84,Al midan,7768,2013
3114,40040,6.6,30,CBGB,7531,2013
3115,32244051,6.8,53,Kevin Hart: Let Me Explain,7494,2013
3116,1359563,6.5,37,Gimme Shelter,7487,2013
3117,438,4.5,44,Hammer of the Gods,7409,2013
3118,190704,5.8,67,Crystal Fairy y el cactus mágico,7349,2013
3119,2106556,6.7,83,Gloria,7154,2013
3120,1662566,7.8,76,Tim's Vermeer,7071,2013
3121,2223380,6.3,73,Le Week-End,7037,2013
3122,158932,6.9,76,We Steal Secrets: The Story of WikiLeaks,6976,2013
3123,94853,7.4,77,Pozitia copilului,6972,2013
3124,49953,6.5,60,At Middleton,6869,2013
3125,849521,7.1,61,Generation Iron,6849,2013
3126,420266,6.2,47,In Secret,6711,2013
3127,1228,5.9,52,Ragnarok,6708,2013
3128,869838,7.4,87,Particle Fever,6701,2013
3129,381703,7.3,67,The Armstrong Lie,6676,2013
3130,47331,7.1,57,"1,000 Times Good Night",6564,2013
3131,37134,7.2,62,La mafia uccide solo d'estate,6364,2013
3132,19613,5.7,62,Bad Milo,6207,2013
3133,189500,7.5,76,La danza de la realidad,6198,2013
3134,1205079,8.1,68,Inequality for All,6086,2013
3135,21252,6.0,57,The Look of Love,6023,2013
3136,50000,7.7,72,Grzeli nateli dgeebi,5949,2013
3137,2317,5.3,45,Tom yum goong 2,5938,2013
3138,50573,6.2,59,Hateship Loveship,5875,2013
3139,28534,7.2,68,Jigoku de naze warui,5856,2013
3140,665210,6.6,54,Bereullin,5632,2013
3141,5709,6.9,52,Life of a King,5622,2013
3142,323032,5.7,66,Jimi: All Is by My Side,5481,2013
3143,55594,7.4,68,Terms and Conditions May Apply,5397,2013
3144,4091,6.3,47,Thunder and the House of Magic,5332,2013
3145,414912,6.8,62,The German Doctor,5313,2013
3146,9326,5.7,66,Last Passenger,5288,2013
3147,8462027,5.5,25,Legends of Oz: Dorothy's Return,5279,2013
3148,3453,5.2,41,Raze,5241,2013
3149,129479,7.6,80,O Menino e o Mundo,5199,2013
3150,52440051,4.9,28,A Madea Christmas,5177,2013
3151,86749,6.0,76,Blue Caprice,5135,2013
3152,4556,5.6,54,All Is Bright,5084,2013
3153,4756,5.4,39,The Adventurer: The Curse of the Midas Box,4937,2013
3154,1029,5.7,40,Khumba,4776,2013
3155,487348,7.5,61,The Inevitable Defeat of Mister & Pete,4623,2013
3156,7886,4.4,12,Nothing Left to Fear,4509,2013
3157,309427,6.2,51,The Face of Love,4469,2013
3158,113067,6.9,51,The Liberator,4453,2013
3159,9123834,5.3,52,Peeples,4347,2013
3160,6847,6.0,58,Pionér,4330,2013
3161,218693,6.9,63,The Suspect,4267,2013
3162,188020017,8.6,74,Interstellar,1212736,2014
3163,333176600,8.1,76,Guardians of the Galaxy,875434,2014
3164,167767189,8.1,79,Gone Girl,720993,2014
3165,259766572,7.8,70,Captain America: The Winter Soldier,616845,2014
3166,59100318,8.1,88,The Grand Budapest Hotel,602085,2014
3167,233921534,8.0,75,X-Men: Days of Future Past,595827,2014
3168,91125683,8.0,73,The Imitation Game,588313,2014
3169,13092000,8.5,88,Whiplash,570928,2014
3170,100206256,7.9,71,Edge of Tomorrow,522786,2014
3171,128261724,7.7,60,Kingsman: The Secret Service,519308,2014
3172,42340598,7.7,88,Birdman or (The Unexpected Virtue of Ignorance),492410,2014
3173,255119788,7.4,59,The Hobbit: The Battle of the Five Armies,421196,2014
3174,43037835,7.3,68,John Wick,399914,2014
3175,25442958,7.7,78,Ex Machina,397791,2014
3176,150947895,6.7,48,Divergent,387748,2014
3177,126663600,6.4,61,Lucy,386213,2014
3178,350126372,7.3,72,American Sniper,384754,2014
3179,32381218,7.9,76,Nightcrawler,380988,2014
3180,208545589,7.6,79,Dawn of the Planet of the Apes,378238,2014
3181,202853933,6.6,53,The Amazing Spider-Man 2,372789,2014
3182,102427862,6.8,57,The Maze Runner,372535,2014
3183,85817906,7.6,64,Fury,364977,2014
3184,337135885,6.7,64,The Hunger Games: Mockingjay - Part 1,363163,2014
3185,222527828,7.8,74,Big Hero 6,346884,2014
3186,35893537,7.7,72,The Theory of Everything,339598,2014
3187,200676069,6.4,62,Godzilla,336585,2014
3188,25379975,7.9,100,Boyhood,307357,2014
3189,191719337,7.0,71,22 Jump Street,307012,2014
3190,124872350,7.8,69,The Fault in Our Stars,300641,2014
3191,241410378,7.0,56,Maleficent,292243,2014
3192,257760692,7.8,83,The Lego Movie,289778,2014
3193,101530738,7.2,57,The Equalizer,280692,2014
3194,6105175,6.6,52,The Interview,278084,2014
3195,245439076,5.7,32,Transformers: Age of Extinction,275160,2014
3196,177002924,7.8,76,How to Train Your Dragon 2,258782,2014
3197,150157400,6.3,68,Neighbors,256486,2014
3198,106580051,6.2,48,300: Rise of an Empire,254134,2014
3199,92168600,7.0,56,Non-Stop,227220,2014
3200,101200044,5.8,68,Noah,222329,2014
3201,68372,7.5,69,Predestination,214681,2014
3202,58607007,6.2,52,RoboCop,200869,2014
3203,23022309,6.3,42,Transcendence,198382,2014
3204,191204754,5.8,31,Teenage Mutant Ninja Turtles,188355,2014
3205,14673301,6.9,83,It Follows,169180,2014
3206,30640336,7.3,68,Chef,167073,2014
3207,188020017,8.6,74,Interstellar,1212736,2014
3208,333176600,8.1,76,Guardians of the Galaxy,875434,2014
3209,167767189,8.1,79,Gone Girl,720993,2014
3210,259766572,7.8,70,Captain America: The Winter Soldier,616845,2014
3211,59100318,8.1,88,The Grand Budapest Hotel,602085,2014
3212,233921534,8.0,75,X-Men: Days of Future Past,595827,2014
3213,91125683,8.0,73,The Imitation Game,588313,2014
3214,13092000,8.5,88,Whiplash,570928,2014
3215,100206256,7.9,71,Edge of Tomorrow,522786,2014
3216,128261724,7.7,60,Kingsman: The Secret Service,519308,2014
3217,42340598,7.7,88,Birdman or (The Unexpected Virtue of Ignorance),492410,2014
3218,255119788,7.4,59,The Hobbit: The Battle of the Five Armies,421196,2014
3219,43037835,7.3,68,John Wick,399914,2014
3220,25442958,7.7,78,Ex Machina,397791,2014
3221,150947895,6.7,48,Divergent,387748,2014
3222,126663600,6.4,61,Lucy,386213,2014
3223,350126372,7.3,72,American Sniper,384754,2014
3224,32381218,7.9,76,Nightcrawler,380988,2014
3225,208545589,7.6,79,Dawn of the Planet of the Apes,378238,2014
3226,202853933,6.6,53,The Amazing Spider-Man 2,372789,2014
3227,102427862,6.8,57,The Maze Runner,372535,2014
3228,85817906,7.6,64,Fury,364977,2014
3229,337135885,6.7,64,The Hunger Games: Mockingjay - Part 1,363163,2014
3230,222527828,7.8,74,Big Hero 6,346884,2014
3231,35893537,7.7,72,The Theory of Everything,339598,2014
3232,200676069,6.4,62,Godzilla,336585,2014
3233,25379975,7.9,100,Boyhood,307357,2014
3234,191719337,7.0,71,22 Jump Street,307012,2014
3235,124872350,7.8,69,The Fault in Our Stars,300641,2014
3236,241410378,7.0,56,Maleficent,292243,2014
3237,257760692,7.8,83,The Lego Movie,289778,2014
3238,101530738,7.2,57,The Equalizer,280692,2014
3239,6105175,6.6,52,The Interview,278084,2014
3240,245439076,5.7,32,Transformers: Age of Extinction,275160,2014
3241,177002924,7.8,76,How to Train Your Dragon 2,258782,2014
3242,150157400,6.3,68,Neighbors,256486,2014
3243,106580051,6.2,48,300: Rise of an Empire,254134,2014
3244,92168600,7.0,56,Non-Stop,227220,2014
3245,101200044,5.8,68,Noah,222329,2014
3246,68372,7.5,69,Predestination,214681,2014
3247,58607007,6.2,52,RoboCop,200869,2014
3248,23022309,6.3,42,Transcendence,198382,2014
3249,191204754,5.8,31,Teenage Mutant Ninja Turtles,188355,2014
3250,14673301,6.9,83,It Follows,169180,2014
3251,30640336,7.3,68,Chef,167073,2014
3252,56280355,6.3,40,Dracula Untold,159649,2014
3253,924279,6.8,86,The Babadook,159071,2014
3254,89256424,6.0,26,Taken 3,158366,2014
3255,47119388,7.4,48,The Judge,157825,2014
3256,43139300,6.1,44,A Million Ways to Die in the West,155436,2014
3257,43577636,6.5,39,Need for Speed,151220,2014
3258,39322544,6.1,35,The Expendables 3,150186,2014
3259,65014513,6.0,52,Exodus: Gods and Kings,146810,2014
3260,3107072,8.1,77,Relatos salvajes,139957,2014
3261,54445357,6.3,40,Horrible Bosses 2,138287,2014
3262,13757804,6.5,46,Sin City: A Dame to Kill For,134655,2014
3263,72688614,6.0,47,Hercules,132088,2014
3264,10724389,7.1,69,The Drop,127444,2014
3265,115637895,7.2,59,Unbroken,125534,2014
3266,12096300,7.0,81,Foxcatcher,122614,2014
3267,71962800,6.5,50,The Purge: Anarchy,120410,2014
3268,128002372,6.0,69,Into the Woods,119246,2014
3269,82390774,6.5,30,Let's Be Cops,118916,2014
3270,83911193,6.0,39,The Other Woman,118850,2014
3271,78031620,6.1,52,The Monuments Men,114518,2014
3272,86208010,5.6,36,Dumb and Dumber To,113739,2014
3273,84273813,5.4,37,Annabelle,112774,2014
3274,3333000,7.6,76,What We Do in the Shadows,112399,2014
3275,18754371,7.5,72,Still Alice,111609,2014
3276,50577412,6.2,57,Jack Ryan: Shadow Recruit,110812,2014
3277,37880356,7.1,76,Wild,106130,2014
3278,50474843,6.8,46,If I Stay,102774,2014
3279,46294610,6.5,31,Blended,102303,2014
3280,45089048,6.5,47,The Giver,101868,2014
3281,26307600,6.5,57,A Walk Among the Tombstones,101246,2014
3282,2625803,8.0,71,The Raid 2,99874,2014
3283,334658,7.4,57,I Origins,99556,2014
3284,23219748,5.5,39,Pompeii,97326,2014
3285,38543473,5.1,36,Sex Tape,96960,2014
3286,14893,7.2,44,"Love, Rosie",96301,2014
3287,134938200,6.2,41,Ride Along,90670,2014
3288,26049082,6.2,36,That Awkward Moment,89311,2014
3289,44134898,7.3,64,St. Vincent,87120,2014
3290,113746621,6.2,47,Night at the Museum: Secret of the Tomb,86058,2014
3291,322600,6.7,76,The Guest,79105,2014
3292,30697999,6.2,40,3 Days to Kill,78929,2014
3293,8110975,6.7,81,Inherent Vice,78829,2014
3294,76223578,7.2,77,Paddington,76325,2014
3295,52076908,7.5,89,Selma,74758,2014
3296,19075290,5.1,30,"I, Frankenstein",73299,2014
3297,14479776,7.0,62,Big Eyes,73279,2014
3298,83348920,6.7,53,Penguins of Madagascar,69918,2014
3299,131538435,6.3,49,Rio 2,68837,2014
3300,644906,7.0,75,Frank,67729,2014
3301,54240821,7.3,55,The Hundred-Foot Journey,65945,2014
3302,17237244,6.8,73,A Most Wanted Man,65803,2014
3303,17223265,5.5,30,Seventh Son,64685,2014
3304,4190530,7.1,50,The Water Diviner,64608,2014
3305,34290142,6.6,44,This Is Where I Leave You,63167,2014
3306,21197315,6.2,38,"As Above, So Below",62463,2014
3307,30577122,6.2,40,Deliver Us from Evil,61977,2014
3308,2963012,6.3,41,Before I Go to Sleep,61115,2014
3309,47602194,5.8,44,Into the Storm,59537,2014
3310,32482090,5.6,59,Unfriended,58361,2014
3311,15600,6.4,45,Two Night Stand,57888,2014
3312,24984868,6.3,38,The November Man,57594,2014
3313,33631221,6.0,55,The Gambler,57509,2014
3314,5740310,7.0,79,A Most Violent Year,57280,2014
3315,50151543,7.3,67,The Book of Life,57235,2014
3316,10506939,6.6,54,Magic in the Moonlight,57021,2014
3317,600896,6.1,54,The Signal,56881,2014
3318,26761283,6.7,29,The Best of Me,56157,2014
3319,111506430,6.8,59,Mr. Peabody & Sherman,55305,2014
3320,10508518,5.7,41,Sabotage,54104,2014
3321,3593460,7.4,77,Calvary,50525,2014
3322,18848538,4.2,22,The Legend of Hercules,49346,2014
3323,50837305,6.8,61,The Boxtrolls,49054,2014
3324,7791979,5.5,31,Vampire Academy,47844,2014
3325,22451,6.2,31,Winter's Tale,47647,2014
3326,39751,6.0,25,Walk of Shame,46819,2014
